,IPO year,country,market capital,name,subsector,symbol
132,1997,Switzerland,$18.04B,"Mettler-ToledoInternational,Inc.",Biotechnology:LaboratoryAnalyticalInstruments,MTD
133,n/a,UnitedStates,$8.2M,MexcoEnergyCorporation,Oil&GasProduction,MXC
134,n/a,UnitedStates,$74.61M,"MexicoEquityandIncomeFund,Inc.(The)",n/a,MXE
135,n/a,UnitedStates,$205.42M,"MexicoFund,Inc.(The)",n/a,MXF
136,n/a,UnitedStates,$3.19B,"MFAFinancial,Inc.",RealEstateInvestmentTrusts,MFA
137,n/a,UnitedStates,n/a,"MFAFinancial,Inc.",n/a,MFA^B
138,n/a,UnitedStates,n/a,"MFAFinancial,Inc.",RealEstateInvestmentTrusts,MFO
139,n/a,Canada,$157.19M,MFCBancorpLtd.,CommercialBanks,MFCB
140,1999,UnitedStates,$32.29M,MFSCaliforniaInsuredMunicipalTrust,n/a,CCA
141,1989,UnitedStates,$372.63M,MFSCharterIncomeTrust,n/a,MCR
142,1987,UnitedStates,$148.34M,MFSGovernmentMarketsIncomeTrust,n/a,MGF
143,1988,UnitedStates,$441.38M,MFSIntermediateIncomeTrust,n/a,MIN
144,1987,UnitedStates,$380.35M,MFSMultimarketIncomeTrust,n/a,MMT
145,1986,UnitedStates,$282.96M,MFSMunicipalIncomeTrust,n/a,MFM
146,n/a,UnitedStates,$40.79M,MFSSpecialValueTrust,n/a,MFV
147,n/a,UnitedStates,$2.27B,MGEEnergyInc.,ElectricUtilities:Central,MGEE
148,1991,UnitedStates,$4.89B,MGICInvestmentCorporation,Property-CasualtyInsurers,MTG
149,2016,UnitedStates,$9.25B,MGMGrowthPropertiesLLC,RealEstateInvestmentTrusts,MGP
150,n/a,UnitedStates,$13.61B,MGMResortsInternational,Hotels/Resorts,MGM
151,n/a,UnitedStates,$1.03B,"MGPIngredients,Inc.",Beverages(Production/Distribution),MGPI
152,2017,n/a,$8.21B,MicroFocusIntlPLC,ComputerSoftware:PrepackagedSoftware,MFGP
153,n/a,Israel,$25.29M,MicrobotMedicalInc.,Biotechnology:BiologicalProducts(NoDiagnosticSubstances),MBOT
154,1993,UnitedStates,$19.28B,MicrochipTechnologyIncorporated,Semiconductors,MCHP
155,n/a,UnitedStates,$7.18M,"MicronSolutions,Inc.",Biotechnology:Electromedical&ElectrotherapeuticApparatus,MICR
156,n/a,UnitedStates,$36.87B,"MicronTechnology,Inc.",Semiconductors,MU
157,1986,UnitedStates,$963.45B,MicrosoftCorporation,ComputerSoftware:PrepackagedSoftware,MSFT
158,1998,UnitedStates,$1.37B,MicroStrategyIncorporated,ComputerSoftware:PrepackagedSoftware,MSTR
159,1996,UnitedStates,$86.96M,"Microvision,Inc.",IndustrialMachinery/Components,MVIS
160,n/a,UnitedStates,$11.78M,"MICT,Inc.",ElectricalProducts,MICT
161,n/a,UnitedStates,$205.13M,MidPennBancorp,MajorBanks,MPB
162,1994,UnitedStates,$12.92B,"Mid-AmericaApartmentCommunities,Inc.",RealEstateInvestmentTrusts,MAA
163,n/a,UnitedStates,n/a,"Mid-AmericaApartmentCommunities,Inc.",n/a,MAA^I
164,n/a,UnitedKingdom,$290.94M,MidatechPharmaPLC,MajorPharmaceuticals,MTP
165,2011,UnitedStates,$16.78M,"Mid-ConEnergyPartners,LP",Oil&GasProduction,MCEP
166,n/a,UnitedStates,$129.16M,MiddlefieldBancCorp.,MajorBanks,MBCN
167,n/a,UnitedStates,$962.58M,MiddlesexWaterCompany,WaterSupply,MSEX
168,2016,UnitedStates,$596.05M,"MidlandStatesBancorp,Inc.",MajorBanks,MSBI
169,n/a,UnitedStates,$191.24M,MidSouthBancorp,MajorBanks,MSL
170,2018,UnitedStates,$45.1M,"Mid-SouthernBancorp,Inc.",SavingsInstitutions,MSVB
171,2016,UnitedStates,$139.84M,"MIDSTATESPETROLEUMCOMPANY,INC.",Oil&GasProduction,MPO
172,n/a,UnitedStates,$456.16M,"MidWestOneFinancialGroup,Inc.",MajorBanks,MOFG
173,2015,UnitedStates,$824.87M,MilacronHoldingsCorp.,IndustrialMachinery/Components,MCRN
174,2019,Canada,$517.84M,MilestonePharmaceuticalsInc.,MajorPharmaceuticals,MIST
175,2015,UnitedStates,$13.29M,"MilestoneScientific,Inc.",IndustrialSpecialties,MLSS
176,n/a,UnitedStates,$219.93M,"MillendoTherapeutics,Inc.",MajorPharmaceuticals,MLND
177,n/a,UnitedStates,$305.98M,"MillerIndustries,Inc.",Construction/AgEquipment/Trucks,MLR
178,2014,UnitedStates,$169.51M,Miller/HowardHighIncomeEquityFund,n/a,HIE
179,n/a,Luxembourg,$5.5B,MillicomInternationalCellularS.A.,TelecommunicationsEquipment,TIGO
180,2015,UnitedKingdom,$2.86B,MimecastLimited,ComputerSoftware:PrepackagedSoftware,MIME
181,n/a,Israel,$43.39M,MINDC.T.I.Ltd.,EDPServices,MNDO
182,1992,UnitedStates,$1.87B,MineralsTechnologiesInc.,MajorChemicals,MTX
183,2014,UnitedStates,$192.79M,"MinervaNeurosciences,Inc",MajorPharmaceuticals,NERV
184,2014,UnitedStates,$72.07M,"MiragenTherapeutics,Inc.",MedicalSpecialities,MGEN
185,n/a,UnitedStates,$2.52B,"MiratiTherapeutics,Inc.",MajorPharmaceuticals,MRTX
186,1992,UnitedStates,$211.62M,"MISONIX,Inc.",MedicalSpecialities,MSON
187,2009,UnitedStates,$400.19M,MistrasGroupInc,Military/Government/Technical,MG
188,1994,UnitedStates,$44.6M,"MitchamIndustries,Inc.",DiversifiedCommercialServices,MIND
189,n/a,UnitedStates,$19.98M,"MitchamIndustries,Inc.",DiversifiedCommercialServices,MINDP
190,n/a,UnitedStates,$404.05M,"MitekSystems,Inc.",Computerperipheralequipment,MITK
191,n/a,Japan,$59.18B,MitsubishiUFJFinancialGroupInc,CommercialBanks,MUFG
192,2013,SouthAfrica,$366.84M,MiXTelematicsLimited,ComputerSoftware:PrepackagedSoftware,MIXT
