,IPO year,country,market capital,name,subsector,symbol
240,2014,n/a,$368.85M,"AmberRoad,Inc.",ComputerSoftware:PrepackagedSoftware,AMBR
241,2013,n/a,$68.73B,AmbevS.A.,Beverages(Production/Distribution),ABEV
242,n/a,China,$100.84M,AmbowEducationHoldingLtd.,OtherConsumerServices,AMBO
243,2013,n/a,$1.25B,"AMCEntertainmentHoldings,Inc.",Movies/Entertainment,AMC
244,n/a,UnitedStates,$3.04B,AMCNetworksInc.,TelevisionServices,AMCX
245,2018,UnitedStates,$271.79M,AMCIAcquisitionCorp.,BusinessServices,AMCI
246,2018,UnitedStates,n/a,AMCIAcquisitionCorp.,BusinessServices,AMCIU
247,2018,UnitedStates,n/a,AMCIAcquisitionCorp.,BusinessServices,AMCIW
248,n/a,UnitedStates,$56.28M,AMCONDistributingCompany,FoodDistributors,DIT
249,n/a,Guernsey,$8.08B,AmdocsLimited,EDPServices,DOX
250,n/a,UnitedStates,$3.6B,AmedisysInc,Medical/NursingServices,AMED
251,n/a,UnitedStates,$7.42B,Amerco,Rental/LeasingCompanies,UHAL
252,n/a,UnitedStates,$17.91B,AmerenCorporation,PowerGeneration,AEE
253,2010,UnitedStates,$732.91M,"Ameresco,Inc.",Engineering&Construction,AMRC
254,n/a,UnitedStates,$15.47M,"AmeriHoldings,Inc.",Semiconductors,AMRH
255,n/a,UnitedStates,n/a,"AmeriHoldings,Inc.",Semiconductors,AMRHW
256,n/a,UnitedStates,$426M,"AmericaFirstMultifamilyInvestors,L.P.",Finance:ConsumerServices,ATAX
257,n/a,Mexico,$48.19B,"AmericaMovil,S.A.B.deC.V.",TelecommunicationsEquipment,AMOV
258,n/a,Mexico,$48.22B,"AmericaMovil,S.A.B.deC.V.",TelecommunicationsEquipment,AMX
259,n/a,UnitedStates,$12.53B,"AmericanAirlinesGroup,Inc.",AirFreight/DeliveryServices,AAL
260,2011,UnitedStates,$2.17B,"AmericanAssetsTrust,Inc.",RealEstateInvestmentTrusts,AAT
261,n/a,UnitedStates,$1.2B,"AmericanAxle&ManufacturingHoldings,Inc.",AutoParts:O.E.M.,AXL
262,2004,UnitedStates,$6.29B,AmericanCampusCommunitiesInc,RealEstateInvestmentTrusts,ACC
263,n/a,UnitedStates,$3.05B,"AmericanEagleOutfitters,Inc.",Clothing/Shoe/AccessoryStores,AEO
264,n/a,UnitedStates,$42.09B,"AmericanElectricPowerCompany,Inc.",ElectricUtilities:Central,AEP
265,n/a,UnitedStates,n/a,"AmericanElectricPowerCompany,Inc.",n/a,AEP^B
266,n/a,UnitedStates,$6.12M,"AmericanElectricTechnologies,Inc.",IndustrialMachinery/Components,AETI
